,verdict,text,reject,reject-predicted,PUNISHMENT-predicted,GENERAL_CIRCUM-predicted,CIRCUM_OFFENSE-predicted,CONFESSION-predicted,CONFESSION_LVL2-predicted,CIR_TYPE_WEP-predicted,CIR_PURPOSE-predicted,CIR_PLANNING-predicted,CIR_MONEY_PAID_WEP-predicted,CIR_HELD_WAY_WEP-predicted,REGRET-predicted,RESPO-predicted,CIR_USE-predicted,CIR_STATUS_WEP-predicted,CIR_OBTAIN_WAY_WEP-predicted,CIR_BUYER_ID_WEP-predicted,CIR_AMMU_AMOUNT_WEP-predicted
572,ME-14-03-48488-922_tagged,"בתאריך 4.1.2014 הגיע הנאשם למקום בו חנה רכבם של המתלוננים - יורם וגיל כהן, ברחוב מוהליבר 38 בת""א, הטמין את המטען מתחת למושב הנהג, הצית את הפתיל, ונמלט ממקום האירוע.",,0.0566220622165497,0.0001383200283044119,6.440689316780593e-08,0.9999017925123351,1.846979434719665e-05,,1.3869897454769842e-05,1.583349187066325e-05,1.3383434480042505e-05,1.5291548614260306e-05,0.9992730930005026,,,0.0015046713091714326,0.9994128700768066,0.9939549302762671,6.645840928920792e-05,6.645840928920792e-05
573,ME-14-10-31218-522_tagged,"* בית המשפט גזר על הנאשם, בגין החזקת רימון הלם שהתפוצץ לאחר מכן במרפסת בית המתלונן, 9 חודשי מאסר בפועל ו-15 חודשי מאסר על תנאי .",,0.0015360135720087222,0.9982694362986061,3.73274145039766e-08,0.3549532042655631,1.8679534782377018e-05,,,,,,,,,,,,,
574,ME-14-10-31218-522_tagged,"הנאשם הורשע במסגרת הסדר טיעון בעבירות בנשק, בכך שהחזיק רימון הלם אשר בסמוך מאוד להחזקתו, הושלך לעבר מרפסת בית המתלונן, התפוצץ והשמיע קול נפץ עז.",,0.0017023647853167188,9.647126629261606e-05,4.5714493395094644e-08,0.9999154366515846,1.9477728729016214e-05,,0.9998169067855022,1.3933986412154549e-05,1.282734599235608e-05,1.2944844553590353e-05,0.9994171628109714,,,0.9880837449575285,0.86032182024245,0.9995014389661893,5.5375013799250294e-05,5.5375013799250294e-05
575,ME-14-10-31218-522_tagged,"במועד האירוע הושלך הרימון לעבר מרפסת ביתו של המתלונן, לאחר שהנצרה שוחררה.",,0.0002898334529152474,0.00015640999947188767,4.1793475085070747e-08,0.9997204328544874,1.8982470537540093e-05,,1.293317250189527e-05,1.401175219890595e-05,1.2629400013746845e-05,1.3417322493395734e-05,1.3995792149994236e-05,,,0.9799834870400538,0.0012478362972750318,0.9996453009350673,5.508660470848499e-05,5.508660470848499e-05
576,ME-14-10-31218-522_tagged,"ב""כ המאשימה ביקש לזקוף לחובת הנאשם את נסיבות ההחזקה של הרימון, בלב אזור מגורים צפוף בשעת לילה מאוחרת, וכן את העובדה שנעשה בו שימוש זמן קצר לאחר מכן, משהושלך לעבר מרפסת בית המתלונן.",,0.00014511663973446181,0.00015766893447401674,3.001238320677557e-08,0.9997012147271818,1.9250934184426596e-05,,1.2895743811789883e-05,1.3480062763594126e-05,1.2682294338310616e-05,1.2490316950769526e-05,0.9993793333111411,,,0.9561266177134491,0.011967203828345565,0.9086542819415834,5.182185810860753e-05,5.182185810860753e-05
577,ME-14-10-31218-522_tagged,"הנאשם הורשע על סמך הודאתו בהסדר בכתב אישום מתוקן בהחזקת  רימון הלם, כאשר הרימון הושלך סמוך לאחר מכן למרפסת ביתו של המתלונן, התפוצץ והשמיע קול נפץ עז.",,0.0014662567564777183,0.0001283298318113069,3.8602972862657445e-08,0.9999122761874564,0.9997437910847957,0.9200816026804655,0.9998138319089106,1.2342062061683708e-05,1.183664120463562e-05,1.256656305848873e-05,0.9993914635186268,1.1516802680256199e-05,1.20816111929329e-05,0.33912985707184473,0.9818542455480557,0.9994422254680421,5.568576391978987e-05,5.568576391978987e-05
578,ME-11-07-33734-821_tagged,לפני כב' השופטת ק. רג'יניאנו,,0.9996894015892633,,,,,,,,,,,,,,,,,
579,ME-11-07-33734-821_tagged,"חוק העונשין, תשל""ז-1977: סע'  144",,0.9996864136772318,,,,,,,,,,,,,,,,,
580,ME-11-07-33734-821_tagged,הצדדים הציגו הסדר טיעון במסגרתו עתרה התביעה לעונש מאסר בפועל של 10 חודשים ומאסר על תנאי והסנגור טען באופן חופשי לעונש.,,0.008047699248322443,0.9976390957072313,4.2442301210954625e-08,0.0017956390670037467,1.8384817453411797e-05,,,,,,,,,,,,,
581,ME-11-07-33734-821_tagged,"במסגרת הראיות לעונש, הגישה ב""כ התביעה גיליון הרישום הפלילי של הנאשם.",,0.9996349935658784,,,,,,,,,,,,,,,,,
582,ME-11-07-33734-821_tagged,הנאשם זימן 3 עדי אופי.,,0.0004738281579628421,9.190384943514067e-05,1.185094241193912e-07,0.0014225304551162045,2.092960836929564e-05,,,,,,,,,,,,,
583,ME-11-07-33734-821_tagged,אשת הנאשם ושני עדים הקשורים לעבודתו של הנאשם.,,0.0004223635106148108,0.00025795555293020345,0.08704928268294854,0.0018027182944595438,2.094618682430184e-05,,,,,,,,,,,,,
584,ME-11-07-33734-821_tagged,"מר אבי עובדיה (תת אלוף במילואים), מנהל מוסכים ומנהל העבודה של הנאשם.",,0.4835793445107627,0.0005579759604011118,6.4404845120528e-08,0.0015935285701881754,1.8881891462804465e-05,,,,,,,,,,,,,
585,ME-11-07-33734-821_tagged,"העד הנוסף, מר בשארה מסעוד, מנהלו הישיר של הנאשם.",,0.9970499960388273,,,,,,,,,,,,,,,,,
586,ME-11-07-33734-821_tagged,כתב האישום המקורי ייחס לנאשם עבירה של נשיאת נשק.,,0.9960628349207349,,,,,,,,,,,,,,,,,
587,ME-11-07-33734-821_tagged,"ב""כ המאשימה ציינה בהגינותה, כי בפני התביעה קשיים ראייתיים וכי כתב האישום תוקן בעקבות החלטת בית המשפט שניתנה במסגרת הבקשה למעצר, בגדרה קבע בית המשפט כי קיימים קשיים ראייתיים להוכיח את העבירה של נשיאת נשק וגם החזקה בנשק והורה על שחרורו של הנאשם.",,0.9955705797563192,,,,,,,,,,,,,,,,,
588,ME-11-07-33734-821_tagged,"היא הוסיפה, כי לא נעשה שימוש בנשק נושא כתב האישום, אולם הסכסוך בין שתי המשפחות לא בא על פתרונו ויש בעונש שייגזר על הנאשם כדי לגרום לרגיעה בשטח.",,0.9983977658886519,,,,,,,,,,,,,,,,,
589,ME-11-07-33734-821_tagged,"הוא הוסיף כי העד המרכזי בתיק הוא שוטר, לגביו נקבע בהחלטת השחרור ממעצר שהסתירות בעדויותיו זועקות.",,0.9953280733431958,,,,,,,,,,,,,,,,,
590,ME-11-07-33734-821_tagged,"ועוד, הנאשם נעצר רק אחרי חודש ובמהלך כל התקופה הוא תפקד באופן רגיל.",,0.0014214008950643707,8.129253937270093e-05,0.999332284995425,0.001981312013583399,1.9061142579869416e-05,,,,,,,,,,,,,
591,ME-11-07-33734-821_tagged,"עוד טען כי אילו מלכתחילה הוגש כתב האישום בעבירה הנוכחית, הוא היה מוגש בבית משפט השלום (ולא למחוזי) ורמת הענישה הייתה ממילא נמוכה יותר.",,0.9948410067141532,,,,,,,,,,,,,,,,,
592,ME-11-07-33734-821_tagged,"לגישת הסנגור, מדובר בנסיבות חריגות שאינן מצדיקות מאסר מאחורי סורג ובריח ושליחתו של הנאשם למאסר בפועל תגרום לו לנזק בלתי הפיך.",,0.9926160626940711,,,,,,,,,,,,,,,,,
593,ME-11-07-33734-821_tagged,"הסנגור הגיש לעיוני מספר גזרי דין של בית משפט השלום, בהם הסתפק בית המשפט במאסר בעבודות שירות.",,0.9996558182482799,,,,,,,,,,,,,,,,,
594,ME-11-07-33734-821_tagged,על עבירות הנשק כבר נאמר רבות.,,0.9993692223026572,,,,,,,,,,,,,,,,,
595,ME-11-07-33734-821_tagged,"למרבה הצער, הן אינן תופעה נדירה בחברתנו, לא כל שכן במגזר הערבי.",,0.9986964495377872,,,,,,,,,,,,,,,,,
596,ME-11-07-33734-821_tagged,"ניסיון החיים מלמד כי לעיתים, המרחק בין החזקת הנשק והשימוש בו הוא קצר ביותר, גם בשל דברים של מה בכך, מחלוקות פעוטות.",,0.9974634550606827,,,,,,,,,,,,,,,,,
597,ME-11-07-33734-821_tagged,"על כן, קבעו בתי המשפט כי יש צורך בענישה מחמירה, כדי לנסות ולהקטין את מימדי תופעה זו.",,0.9994336590283502,,,,,,,,,,,,,,,,,
598,ME-11-07-33734-821_tagged,חוששני כי להדביר אותה כליל אי אפשר יהיה.,,0.99616373915133,,,,,,,,,,,,,,,,,
599,ME-11-07-33734-821_tagged,"בתי המשפט תורמים את תרומתם באמצעות ענישה, שמכוחה נכלאים העבריינים גם מאחורי סורג ובריח.",,0.9992405830485308,,,,,,,,,,,,,,,,,
600,ME-11-07-33734-821_tagged,"בנסיבות יוצאות דופן, נותנים בתי המשפט את הבכורה לנסיבות האישיות, המועדפות על פני האינטרס הציבורי, שבדרך כלל ידו על העליונה, שאז מתחשב בית המשפט באופן מיוחד בנסיבות האישיות.",,0.9994998260129777,,,,,,,,,,,,,,,,,
601,ME-11-07-33734-821_tagged,"הנימוקים שפורטו בפני, תוך מתן דגש מיוחד לקושי הראייתי, שבפניו ניצבה התביעה (שלא היה במחלוקת) ואישיותו המיוחדת של הנאשם, הביאו אותי למסקנה כי עניינו של הנאשם נמנה עם אותם מקרים חריגים המצדיקים התחשבות בנסיבות הכוללות של האירוע, דלותן של הראיות ובנסיבות האישיות של הנאשם.",,0.5544936141189883,0.00030743913680953344,8.481779250996003e-05,0.00239379594020662,2.004844621548474e-05,,,,,,,,,,,,,
602,ME-11-07-33734-821_tagged,"מבלי להמעיט מחומרת העבירה, גם הנסיבות של האירוע בהן הוחזק הנשק, הן יוצאות דופן.",,0.9908980942409876,,,,,,,,,,,,,,,,,
603,ME-11-07-33734-821_tagged,"למרות היריות שנורו לאחר הרצח, הנאשם לא עשה שימוש בנשק ופניו היו לשלום.",,0.0004805363056806078,0.0001627461319746537,7.237219840926854e-08,0.9998545832476049,1.889223593423936e-05,,1.2388740185616245e-05,1.4345510929533188e-05,1.1919409821175167e-05,1.2927523644344167e-05,1.298361868438899e-05,,,0.9996750445828101,0.8028397335532683,0.9991191347208528,5.924107138391336e-05,5.924107138391336e-05
604,ME-11-07-33734-821_tagged,עדויות האופי שנשמעו הן חריגות כאשר באו מפיהם של אנשי צבא (לשעבר) וכשמדובר בעבירה כגון זו.,,0.9986724293221213,,,,,,,,,,,,,,,,,
605,ME-11-07-33734-821_tagged,"סוף דבר, אני גוזרת על הנאשם את העונשים הבאים:",,0.9988911887079756,,,,,,,,,,,,,,,,,
606,ME-11-07-33734-821_tagged,הקנס ישולם לא יאוחר מיום 15.11.11.,,0.9994650242249643,,,,,,,,,,,,,,,,,
607,ME-11-07-33734-821_tagged,"הנשק שנתפס יחולט או יושמד, הכל לפי העניין.",,0.9978883663601524,,,,,,,,,,,,,,,,,
608,ME-11-07-33734-821_tagged,הממונה על עבודות השירות יבדוק כשירותו של הנאשם לבצע עבודות שירות.,,0.9990381387104197,,,,,,,,,,,,,,,,,
609,ME-11-07-33734-821_tagged,חוות הדעת של הממונה תוגש לבית המשפט לישיבה ביום 4.12.11.,,0.9996721208846108,,,,,,,,,,,,,,,,,
610,ME-11-07-33734-821_tagged,"הנאשם יוזמן על פי כתובתו - רח' החשמונאים 5/29, לוד, מס' טלפון – 0507-983950 ובאמצעות בא כוחו, עו""ד גיא קפרי, מס' פקס- 153777059070.",,0.9996644426921589,,,,,,,,,,,,,,,,,
611,ME-11-07-33734-821_tagged,המזכירות תודיע לממונה על עבודות השירות תוכן ההחלטה.,,0.998995441826153,,,,,,,,,,,,,,,,,
612,ME-11-07-33734-821_tagged,54678313נקבע לדיון ל-4.12.11 בשעה 11:30.,,0.9997949054051097,,,,,,,,,,,,,,,,,
613,ME-11-07-33734-821_tagged,"ניתן היום,  י""ג תשרי תשע""ב, 11 אוקטובר 2011, בנוכחות הנאשם וב""כ הצדדים.",,0.9997251137499761,,,,,,,,,,,,,,,,,
614,ME-11-07-33734-821_tagged,נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,,0.9993854596460621,,,,,,,,,,,,,,,,,
615,ME-11-07-33734-821_tagged,"בעניין עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו – הקש כאן",,0.999379520108376,,,,,,,,,,,,,,,,,
616,ME-12-04-33577-700_tagged,"שלום שי בן שטרית, ת.ז. 040254757  (עציר)",,0.9993461873999263,,,,,,,,,,,,,,,,,
617,ME-12-04-33577-700_tagged,"מטעם הנאשם : בעצמו [הובא באמצעות הליווי] וכן ב""כ עו""ד יוסף רז",,0.999670542640483,,,,,,,,,,,,,,,,,
618,ME-12-04-33577-700_tagged,"חוק העונשין, תשל""ז-1977: סע'  40ג(א), 40ו, 40ז', 40ט, 144(א), 144(ב), 329, 329(א)(2), 340(א), 40 יג'",,0.9997318973577798,,,,,,,,,,,,,,,,,
619,ME-12-04-33577-700_tagged,"על פי עובדות כתב האישום בהן הורשע, פגש הנאשם את המתלונן באזור מגורים בבית שאן ביום 13/4/12 בסמוך לשעה 02:00 לפנות בוקר.",,0.0009492317543481393,0.0005664478714223903,5.1007569024175387e-08,0.0012777016172319205,1.939625234903317e-05,,,,,,,,,,,,,
620,ME-12-04-33577-700_tagged,במהלך ויכוח זרק המתלונן כוס שהיתה בידו לכיוונו של הנאשם.,,0.000135577714839275,0.00026618222141982145,3.086565212418133e-08,0.0018650602898494986,1.9749386941282662e-05,,,,,,,,,,,,,
621,ME-12-04-33577-700_tagged,הערך החברתי בו פגע הנאשם הוא זכותו של אדם לשלמות גופו.,,0.999492902004457,,,,,,,,,,,,,,,,,
622,ME-12-04-33577-700_tagged,סכנת הפגיעה העולה ממעשיו של המתלונן מהכוונה שהתלוותה אליה היא קשה ביותר.,,0.9984232604295918,,,,,,,,,,,,,,,,,
623,ME-12-04-33577-700_tagged,הנאשם ביצע עבירה שהיסוד הנפשי שלה הוא גבוה - כוונה לגורם חבלה חמורה.,,0.001835044242821713,0.0002463204553338088,2.3805465340377787e-08,0.0018946750212958218,1.985600453221839e-05,,,,,,,,,,,,,
624,ME-12-04-33577-700_tagged,"ירי מנשק חם הוא נסיבה מחמירה על פי הוראות סעיף 329 לחוק, המייחס לה דרגת חומרה גבוהה יותר מהעבירה של מעשה אלימות רגיל וזאת בשל פוטנציאל הפגיעה הטמון בנשק.",,0.9981491555480155,,,,,,,,,,,,,,,,,
625,ME-12-04-33577-700_tagged,"עשיית שימוש בנשק לצורך פתרון ""סכסוכים"" מחייב תגובה עונשית הולמת.",,0.9980679274128339,,,,,,,,,,,,,,,,,
626,ME-12-04-33577-700_tagged,"לעניין נסיבות ביצוע העבירה, העבירה בוצעה במלואה על ידי הנאשם והוא האחראי לתוצאותיה.",,0.9990111904457671,,,,,,,,,,,,,,,,,
627,ME-12-04-33577-700_tagged,"הנזק שהיה עלול להיגרם מביצוע העבירה הינו ברור, רק בנס לא פגעו הכדורים ולא גרמו לפגיעה קשה בגוף או בנפש.",,0.00047594714280977714,0.0001116444561112655,2.1919086851821483e-08,0.0018135346938735987,1.9196267082802208e-05,,,,,,,,,,,,,
628,ME-12-04-33577-700_tagged,"לא היתה כל עילה שתצדיק התנהגות כה אלימה מצד הנאשם, הנאשם מבין היטב את משמעות מעשיו.",,0.00046488685739707003,0.00017022814826897712,4.657557577013376e-08,0.0024301102803684187,2.2896542883375538e-05,,,,,,,,,,,,,
629,ME-12-04-33577-700_tagged,הדברים מתחדדים נוכח עברו של הנאשם.,,0.01318407186071402,0.00017749202912569308,0.9999177251342782,0.0020465991238475647,2.0864034289132052e-05,,,,,,,,,,,,,
630,ME-12-04-33577-700_tagged,העובדה שנקבעה בהכרעת הדין לפיה הנאשם הוא זה שיזם את המפגש מלמדת היטב על מידת השליטה של הנאשם במעשהו ועל יכולתו להימנע מעשיית המעשה.,,0.9979131048080296,,,,,,,,,,,,,,,,,
631,ME-12-04-33577-700_tagged,"המאשימה סבורה כי מתחם העונש ההולם לעבירת האלימות – חבלה בכוונה מחמירה -  בה הורשע הנאשם, הוא 5-7 שנות מאסר בפועל, בצירוף עונשים נלווים.",,0.0019277818327254302,0.9966546218195323,2.9719097265224876e-08,0.0017078654480357153,1.8187367081022043e-05,,,,,,,,,,,,,
632,ME-12-04-33577-700_tagged,"המאשימה סבורה כי יש לקבוע מתחם עונש הולם נפרד לעבירת הנשק, ומהנימוקים המפורטים על ידה יש לקבוע מתחם בין 6-8 שנות מאסר.",,0.0055577335510972655,0.9930866886607203,3.715481631748902e-08,0.001348874338422463,1.829823516368447e-05,,,,,,,,,,,,,
633,ME-12-04-33577-700_tagged,"באשר לנסיבות שאינן קשורות בביצוע העבירה, שיש בהן כדי להשפיע על מידת העונש בתוך המתחם, סבורה המאשימה כי אלה פועלות כולן לחובת הנאשם.",,0.99922979931314,,,,,,,,,,,,,,,,,
634,ME-12-04-33577-700_tagged,הפגיעה של העונש בנאשם ובמשפחתו איננה יוצאת דופן ואיננה גדולה מהפגיעה שפגע הנאשם בערכים החברתיים המוגנים.,,0.999437103434533,,,,,,,,,,,,,,,,,
635,ME-12-04-33577-700_tagged,יש ליתן משקל להרתעת הרבים.,,0.9994192246687985,,,,,,,,,,,,,,,,,
636,ME-12-04-33577-700_tagged,"לפיכך, מבקשת המאשימה להשית על הנאשם עונש מאסר המתקרב לרף העליון שבמתחם וכן עונשים נלווים.",,0.9992278127090196,,,,,,,,,,,,,,,,,
637,ME-12-04-33577-700_tagged,בסופו של יום לא נגרם נזק לא לאדם ולא לרכוש.,,0.9994495962115113,,,,,,,,,,,,,,,,,
638,ME-12-04-33577-700_tagged,"האירוע ארע בשעת לילה מאוחרת, כך שהסיכון לפגיעה בחפים מפשע היה נמוך.",,0.0002964038625208627,0.00011849733960967423,5.326235683293678e-08,0.0010457644158161884,1.9562264869785813e-05,,,,,,,,,,,,,
639,ME-12-04-33577-700_tagged,היריות חלפו בסמוך לגופו ולא פגעו בו.,,0.0003180219455163232,0.00011467199256814625,3.967744558278909e-08,0.005671008133456664,2.071072828466647e-05,,,,,,,,,,,,,
640,ME-12-04-33577-700_tagged,הערך החברתי של שלום הציבור לא נפגע מהותית.,,0.9986632273712646,,,,,,,,,,,,,,,,,
641,ME-12-04-33577-700_tagged,מתחם הענישה הראוי שיש לקבוע כאן הוא בין 6 חודשים ל – 18 חודשי מאסר.,,0.010419578030392942,0.9989804412394243,4.779015473501949e-08,0.00167360340189679,1.9125056975796494e-05,,,,,,,,,,,,,
642,ME-12-04-33577-700_tagged,בתיק היו מחדלי חקירה מצד רשויות החקירה.,,7.559534339059064e-05,0.0001376925380809387,1.7531264368927844e-07,0.0019124412317621244,1.9281079912749375e-05,,,,,,,,,,,,,
643,ME-12-04-33577-700_tagged,מבקשים להימנע מהטלת קנס לאור מצבו הכלכלי הירוד.,,0.0017115899274709404,0.000146954272991182,0.9996755581246353,0.0019181949356361797,1.9312589248712697e-05,,,,,,,,,,,,,
644,ME-12-04-33577-700_tagged,"במקרה שבפני מדובר בהרשעה בכמה עבירות המהוות אירוע אחד, על כן, יקבע מתחם עונש הולם לאירוע כולו בהתאם להוראות סעיף 40 יג'.",,0.9995354703575995,,,,,,,,,,,,,,,,,
645,ME-12-04-33577-700_tagged,"בהתאם להוראות סעיף 40ג(א), יש לקבוע את מתחם העונש ההולם, בהתחשב בשאלה מהו הערך החברתי שנפגע מביצוע העבירה ומידת הפגיעה בו וכן במדיניות הענישה הנהוגה ובנסיבות הקשורות לביצוע העבירה.",,0.9997099131836914,,,,,,,,,,,,,,,,,
646,ME-12-04-33577-700_tagged,"לעניין הערך החברתי, המדובר בערך עליון של זכותו של אדם לחיים ולשלמות גופו.",,0.9995493993180394,,,,,,,,,,,,,,,,,
647,ME-12-04-33577-700_tagged,"בעניין עבירת הנשק, קיים ערך חברתי נוסף והוא שמירה על סדר השלטון והסכנה שבפגיעה בחייו ו/או בגופו ושלמות גופו של אדם.",,0.9996424192261115,,,,,,,,,,,,,,,,,
648,ME-12-04-33577-700_tagged,ברור מאמור לעיל כי מדובר בערכים חברתיים חשובים שהפגיעה בהם הינה רבה.,,0.9995220842878676,,,,,,,,,,,,,,,,,
649,ME-12-04-33577-700_tagged,חלקו היחסי של הנאשם היה מכריע ועיקרי והוא אחראי באופן מלא לביצוע העבירה.,,0.9931302164065849,,,,,,,,,,,,,,,,,
650,ME-12-04-33577-700_tagged,"הנזק שהיה עלול להיגרם ברור, אך בנס נמנע אסון.",,0.9894432544431188,,,,,,,,,,,,,,,,,
651,ME-12-04-33577-700_tagged,לא היתה שום סיבה שתצדיק את מעשהו של הנאשם.,,0.9957059679124207,,,,,,,,,,,,,,,,,
652,ME-12-04-33577-700_tagged,"גם אם המתלונן שפך לעברו כוס שתיה, מדובר בתגובה קיצונית ולא פרופורציונאלית.",,0.00012641060206573972,0.00010824746267553311,4.661722325233126e-08,0.001836453154769505,1.9367522952354725e-05,,,,,,,,,,,,,
653,ME-12-04-33577-700_tagged,"אין להתייחס לכך כאל התגרות, במיוחד שלאחר מכן התחיל המתלונן לברוח.",,0.00032964689530600117,7.413822619425685e-05,6.861925809804703e-08,0.0017784514990781017,2.0394826805984068e-05,,,,,,,,,,,,,
654,ME-12-04-33577-700_tagged,הוא לא טען דבר בעניין זה.,,0.9952003631860407,,,,,,,,,,,,,,,,,
655,ME-12-04-33577-700_tagged,הנאשם הוא זה שיזם את הפגישה.,,0.9890687113150558,,,,,,,,,,,,,,,,,
656,ME-12-04-33577-700_tagged,בכך יש ללמוד שהוא יכול היה להימנע מעשיית המעשה.,,0.0008495892358640209,0.00024602659707862384,2.8839762448497327e-08,0.002189400179804657,1.9338828527903298e-05,,,,,,,,,,,,,
657,ME-12-04-33577-700_tagged,לא הובאו ראיות לעניין מצוקה נפשית של הנאשם או פגיעה בו על ידי המתלונן.,,0.0006534355153273277,0.00028996185731827717,1.2815623947318372e-08,0.002141334253227747,1.9617378693119566e-05,,,,,,,,,,,,,
658,ME-12-04-33577-700_tagged,"שני מקרים אלה חמורים לעומת המקרה שבפנינו, גם בתוצאות ולכן אין מקום להטיל ענישה בסדרי גודל שהוטלה בשני מקרים אלה.",,0.9997640710138066,,,,,,,,,,,,,,,,,
659,ME-12-04-33577-700_tagged,נסיבות תיק זה קרובות יותר לתיק שבפנינו.,,0.9990610340498606,,,,,,,,,,,,,,,,,
660,ME-12-04-33577-700_tagged,המקרה שבפנינו שונה.,,0.9991848330159434,,,,,,,,,,,,,,,,,
661,ME-12-04-33577-700_tagged,לאור האמור נראה לי כי מתחם עונש הכולל  לעבירות בהן הורשע הנאשם הינו בין 2-6 שנות מאסר.,,0.0045988354938884,0.9958112889377587,2.970980608512526e-08,0.001881078756149662,1.8923598524296024e-05,,,,,,,,,,,,,
662,ME-12-04-33577-700_tagged,הפגיעה בנאשם ובמשפחתו אינה יוצאת דופן וחריגה לעומת נאשמים אחרים אשר נדונים לעונשי מאסר.,,0.0164842698451922,0.00031162635279797623,2.446838235322943e-08,0.0020300657806066502,1.9420679408693215e-05,,,,,,,,,,,,,
663,ME-12-04-33577-700_tagged,"הנאשם לא עשה מאמצים לתיקון תוצאות העבירה, ולא הציע פיצוי למתלונן, לא שיתף פעולה עם רשויות האכיפה ואף ניתן היה להתרשם שהעדים שהעידו היו מסויגים ומפוחדים וכי היו ניסיונות השפעה עליהם.",,0.0005932970899114951,0.00023287365847639486,0.9987298053702389,0.0022506954431130996,1.9302756194599982e-05,,,,,,,,,,,,,
664,ME-12-04-33577-700_tagged,וקנס.,,0.9951552486348799,,,,,,,,,,,,,,,,,
665,ME-12-04-33577-700_tagged,"פ. 499/98 הורשע בתקיפת שוטר , הפרעה לשוטר, איומים, תקיפת סתם, התפרצות וגניבה.",,0.00016536696021894812,7.595269853044671e-05,9.811599850233483e-08,0.001405486275733793,1.8617579631145915e-05,,,,,,,,,,,,,
666,ME-12-04-33577-700_tagged,נדון למ.ע.ת.,,0.9981112768692105,,,,,,,,,,,,,,,,,
667,ME-12-04-33577-700_tagged,פ. 4571/98 הורשע בתקיפה הגורמת חבלה של ממש בנסיבות מחמירות והדחה בחקירה.,,0.00024364251338602474,0.00018561092897806242,4.00032777662131e-08,0.0014936445695781493,1.850167679744978e-05,,,,,,,,,,,,,
668,ME-12-04-33577-700_tagged,"נדון לקנס, התחייבות והארכת מ.ע.ת.",,0.9974396630719878,,,,,,,,,,,,,,,,,
669,ME-12-04-33577-700_tagged,"פ. 2210/01 הורשע בהעלבת עובד ציבור, החזקת סכין, עבירות סמים, הפרת הוראה חוקית, נדון ל – 14 ח' מאסר.",,0.0006422246502802929,0.8215399313465823,9.154886349661266e-08,0.0016299844711510632,1.9697616443298372e-05,,,,,,,,,,,,,
670,ME-12-04-33577-700_tagged,"פ. 280/04 הורשע בעבירות סמים והחזקת סכין, נדון ל – 20 ח' מאסר בפועל.",,0.004689306759464025,0.9932887674540773,6.284804504999155e-08,0.0015012027728303172,1.8849012835283856e-05,,,,,,,,,,,,,
671,ME-12-04-33577-700_tagged,"פ. [מחוזי נצרת] 14/08 נדון ל – 42 חודשי מאסר בפועל, לאחר שהורשע בשוד בנסיבות מחמירות, החזקת סמים, החזקת סכין והפרעה לשוטר.",,0.002110154717308412,0.9980442202325402,5.546392275436215e-08,0.00174350714695469,1.8908456301118312e-05,,,,,,,,,,,,,
672,ME-12-04-33577-700_tagged,הרשעתו האחרונה היתה בת.פ. 53522/09/11 – החזקת סכין.,,0.0004589126603048351,0.00010410465205385258,0.9999432065863942,0.0015155504369332037,1.9418268634084188e-05,,,,,,,,,,,,,
673,ME-12-04-33577-700_tagged,"לאחר ששקלתי את מכלול נסיבות ביצוע העבירה ואת הנסיבות שאינן קשורות לביצוע העבירה ובהתחשב בפסיקה ובצורך להרתיע את הנאשם ואת הרבים [סעיף 40ו, 40ז'], אני גוזר על הנאשם את העונשים הבאים:",,0.9996848848107803,,,,,,,,,,,,,,,,,
674,ME-12-04-33577-700_tagged,"לאור מצבו הסוציואקונומי כפי שטען בא כוחו, אינני מטיל על הנאשם קנס.",,0.06512583462217687,0.0007004749215652751,0.9988461472414709,0.0019604154716281706,1.9245311226408583e-05,,,,,,,,,,,,,
675,ME-12-04-33577-700_tagged,זכות ערעור בתוך 45 יום.,,0.9995096559444299,,,,,,,,,,,,,,,,,
676,ME-12-04-33577-700_tagged,"ניתנה והודעה היום כ' שבט תשע""ג, 31/01/2013 במעמד הנוכחים.",,0.9997139516457982,,,,,,,,,,,,,,,,,
677,ME-12-04-33577-700_tagged,יוסף בן חמו 54678313,,0.9995635545449854,,,,,,,,,,,,,,,,,
678,ME-12-04-33577-700_tagged,נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,,0.9993854596460621,,,,,,,,,,,,,,,,,
679,ME-12-04-33577-700_tagged,"בעניין עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו – הקש כאן",,0.999379520108376,,,,,,,,,,,,,,,,,
680,ME-13-02-28360-614_tagged,עבדל רחמאן אבו בלאל (עציר),,0.9992269930803104,,,,,,,,,,,,,,,,,
681,ME-13-02-28360-614_tagged,"חוק העונשין, תשל""ז-1977: סע'  40 ב, 144(ב), 275, 40 יג(א)",,0.9996946168996254,,,,,,,,,,,,,,,,,
682,ME-13-02-28360-614_tagged,פקודת התעבורה [נוסח חדש]: סע'  10(א),,0.9998123656687572,,,,,,,,,,,,,,,,,
683,ME-13-02-28360-614_tagged,"פקודת ביטוח רכב מנועי [נוסח חדש], תש""ל-1970: סע'  2",,0.9997812185841746,,,,,,,,,,,,,,,,,
684,ME-13-02-28360-614_tagged,"תקנות התעבורה, תשכ""א-1961 - לא מרובדות: סע'  26(2)",,0.9997954952637316,,,,,,,,,,,,,,,,,
